EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
lighter_t1_wgsim_rl_100_cov_2.1_23.corrected.fastq.gz,run.lighter.sh,23,0,49,32,0,0,0,0,81,0,8055,45,0,0,0,0,0,8100
lighter_TRA.rep.seq_sim_rl_75_cov_4_1_20.corrected.fastq.gz,run.lighter.sh,20,0,7160,25208,0,0,0,0,32368,0,2379178,48422,0,0,0,0,0,2427600
musket_t1_wgsim_rl_100_cov_1.1_22.corrected.fastq.gz,run.musket.sh,22,0,654,406,0,0,0,0,1060,0,105487,513,0,0,0,0,0,106000
lighter_TRA.rep.seq_sim_rl_75_cov_2_1_21.corrected.fastq.gz,run.lighter.sh,21,0,2279,8198,0,0,0,0,10477,0,770038,15737,0,0,0,0,0,785775
musket_TRA.rep.seq_sim_rl_75_cov_2_1_21.corrected.fastq.gz,run.musket.sh,21,4969,1531,458,11,339,0,0,7308,10059,536383,907,23,728,0,0,0,548100
musket_t1_wgsim_rl_100_cov_1.1_23.corrected.fastq.gz,run.musket.sh,23,0,982,591,0,0,0,0,1573,0,156538,762,0,0,0,0,0,157300
musket_t1_wgsim_rl_100_cov_1.1_24.corrected.fastq.gz,run.musket.sh,24,0,681,470,0,0,0,0,1151,0,114520,580,0,0,0,0,0,115100
musket_t1_wgsim_rl_100_cov_2.1_22.corrected.fastq.gz,run.musket.sh,22,0,240,144,0,0,0,0,384,0,38213,187,0,0,0,0,0,38400
musket_t1_wgsim_rl_100_cov_2.1_23.corrected.fastq.gz,run.musket.sh,23,0,199,134,0,0,0,0,333,0,33130,170,0,0,0,0,0,33300
fiona_TRA.rep.seq_sim_rl_75_cov_16_1_405000.corrected.fastq.gz,run.fiona.sh,20,1205,1599,3777,384,167,54,17,7186,5274,527787,4899,458,451,104,22,0,538995
lighter_TRA.rep.seq_sim_rl_75_cov_128_1_21.corrected.fastq.gz,run.lighter.sh,21,76,7185,24933,15,119,0,0,32328,7374,2376161,40812,17,236,0,0,0,2424600
lighter_TRA.rep.seq_sim_rl_50_cov_16_1_20.corrected.fastq.gz,run.lighter.sh,20,0,5339,9178,0,0,0,0,14517,0,711341,14509,0,0,0,0,0,725850
lighter_t1_wgsim_rl_100_cov_1.1_19.corrected.fastq.gz,run.lighter.sh,19,0,12258,7911,0,0,0,0,20169,0,2006784,10016,0,0,0,0,0,2016800
bfc_t1_wgsim_rl_100_cov_1.1_20.corrected.fastq.gz,run.bfc.sh,20,2324,35756,21036,98,12829,0,0,72043,5203,7145764,30628,276,22429,0,0,0,7204300
lighter_t1_wgsim_rl_100_cov_1.1_18.corrected.fastq.gz,run.lighter.sh,18,0,12258,7911,0,0,0,0,20169,0,2006784,10016,0,0,0,0,0,2016800
lighter_t1_wgsim_rl_100_cov_1.1_23.corrected.fastq.gz,run.lighter.sh,23,0,5,1,0,0,0,0,6,0,599,1,0,0,0,0,0,600
coral_t1_wgsim_rl_100_cov_1.1_18.corrected.fastq.gz,run.coral.sh,18,938,22803,13896,1,286,36,0,37960,1433,3776509,17567,1,479,49,0,0,3796038
bless_t1_wgsim_rl_100_cov_1.1_23.corrected.fastq.gz,run.bless.sh,23,340,39687,17701,8,4379,266,57153,62381,1614,4782129,22031,68,13574,2296,1408479,7528,6237719
musket_t1_wgsim_rl_100_cov_1.1_21.corrected.fastq.gz,run.musket.sh,21,0,6290,3982,0,0,0,0,10272,0,1020856,5044,0,0,0,0,0,1025900
coral_TRA.rep.seq_sim_rl_50_cov_32_1_23.corrected.fastq.gz,run.coral.sh,23,18469,36935,44832,13,1011,970,44,102230,42414,5008214,59606,17,1187,998,31,15,5112482
musket_TRA.rep.seq_sim_rl_50_cov_8_1_22.corrected.fastq.gz,run.musket.sh,22,11676,11704,8213,12,108,0,0,31713,20086,1553830,11567,16,151,0,0,0,1585650
lighter_TRA.rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.lighter.sh,22,0,145,530,0,0,0,0,675,0,49576,1049,0,0,0,0,0,50625
musket_TRA.rep.seq_sim_rl_75_cov_2_1_20.corrected.fastq.gz,run.musket.sh,20,5907,1808,596,6,344,0,0,8661,11910,635878,1113,19,655,0,0,0,649575
lighter_TRA.rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.lighter.sh,20,0,1571,5288,0,0,0,0,6859,0,504276,10149,0,0,0,0,0,514425
musket_TRA.rep.seq_sim_rl_75_cov_1_1_22.corrected.fastq.gz,run.musket.sh,22,4722,1637,1298,13,422,0,0,8092,9734,593871,2502,24,769,0,0,0,606900
lighter_TRA.rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2223,8179,0,0,0,0,10402,0,764512,15638,0,0,0,0,0,780150
lighter_TRA.rep.seq_sim_rl_75_cov_128_1_23.corrected.fastq.gz,run.lighter.sh,23,9,1030,3247,3,4,0,0,4293,1260,315739,4964,3,9,0,0,0,321975
lighter_TRA.rep.seq_sim_rl_75_cov_64_1_23.corrected.fastq.gz,run.lighter.sh,23,0,1184,3903,0,0,0,0,5087,0,374105,7420,0,0,0,0,0,381525
lighter_TRA.rep.seq_sim_rl_75_cov_32_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2293,7972,0,0,0,0,10265,0,754622,15253,0,0,0,0,0,769875
lighter_TRA.rep.seq_sim_rl_75_cov_2_1_24.corrected.fastq.gz,run.lighter.sh,24,0,985,3584,0,0,0,0,4569,0,335815,6860,0,0,0,0,0,342675
lighter_TRA.rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq.gz,run.lighter.sh,24,0,854,3248,0,0,0,0,4102,0,301446,6204,0,0,0,0,0,307650
musket_TRA.rep.seq_sim_rl_75_cov_32_1_23.corrected.fastq.gz,run.musket.sh,23,24081,12476,19797,53,429,1,0,56837,54273,4176723,31005,68,704,4,0,0,4262777
musket_TRA.rep.seq_sim_rl_75_cov_128_1_23.corrected.fastq.gz,run.musket.sh,23,0,99,285,0,0,0,0,384,0,28266,534,0,0,0,0,0,28800
lighter_TRA.rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2871,5074,0,0,0,0,7945,0,389290,7960,0,0,0,0,0,397250
lighter_TRA.rep.seq_sim_rl_75_cov_1_1_23.corrected.fastq.gz,run.lighter.sh,23,0,728,2584,0,0,0,0,3312,0,243401,4999,0,0,0,0,0,248400
lighter_TRA.rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.lighter.sh,22,0,1746,6292,0,0,0,0,8038,0,590684,12166,0,0,0,0,0,602850
lighter_TRA.rep.seq_sim_rl_75_cov_4_1_22.corrected.fastq.gz,run.lighter.sh,22,0,4335,15306,0,0,0,0,19641,0,1443643,29432,0,0,0,0,0,1473075
lighter_TRA.rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.lighter.sh,23,0,729,2626,0,0,0,0,3355,0,246630,4995,0,0,0,0,0,251625
musket_TRA.rep.seq_sim_rl_75_cov_1_1_24.corrected.fastq,run.musket.sh,23,3985,1508,1607,11,432,0,0,7543,8157,553593,3205,25,745,0,0,0,565725
musket_TRA.rep.seq_sim_rl_75_cov_4_1_20.corrected.fastq.gz,run.musket.sh,20,7979,2439,433,4,259,0,0,11114,15577,816416,922,8,627,0,0,0,833550
lighter_TRA.rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq.gz,run.lighter.sh,24,0,2823,9879,0,0,0,0,12702,0,933700,18950,0,0,0,0,0,952650
lighter_TRA.rep.seq_sim_rl_75_cov_4_1_21.corrected.fastq.gz,run.lighter.sh,21,0,216,711,0,0,0,0,927,0,68170,1355,0,0,0,0,0,69525
musket_TRA.rep.seq_sim_rl_75_cov_2_1_22.corrected.fastq.gz,run.musket.sh,22,8645,2691,1062,18,537,0,0,12953,17303,950896,2235,33,1008,0,0,0,971475
lighter_TRA.rep.seq_sim_rl_75_cov_8_1_22.corrected.fastq.gz,run.lighter.sh,22,0,11975,42229,0,0,0,0,54204,0,3984399,80901,0,0,0,0,0,4065300
musket_TRA.rep.seq_sim_rl_75_cov_2_1_23.corrected.fastq.gz,run.musket.sh,23,2070,650,199,3,89,0,0,3011,4039,221217,407,8,154,0,0,0,225825
musket_TRA.rep.seq_sim_rl_75_cov_8_1_20.corrected.fastq.gz,run.musket.sh,20,3560,1498,1380,3,33,0,0,6474,7484,475968,2049,4,45,0,0,0,485550
lighter_TRA.rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq.gz,run.lighter.sh,24,0,2228,7970,0,0,0,0,10198,0,749544,15306,0,0,0,0,0,764850
lighter_TRA.rep.seq_sim_rl_75_cov_16_1_20.corrected.fastq.gz,run.lighter.sh,20,0,14601,52562,0,0,0,0,67163,0,4936246,100979,0,0,0,0,0,5037225
lighter_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.lighter.sh,19,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600
musket_TRA.rep.seq_sim_rl_100_cov_1_1_19.corrected.fastq.gz,run.musket.sh,19,3596,681,810,12,507,0,0,5606,9341,548113,1880,29,1237,0,0,0,560600
lighter_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.lighter.sh,19,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800
musket_TRA.rep.seq_sim_rl_100_cov_2_1_19.corrected.fastq.gz,run.musket.sh,19,9280,1567,625,18,604,4,0,12098,22789,1184418,1224,37,1320,24,0,0,1209812
lighter_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.lighter.sh,19,0,3105,21115,0,0,0,0,24220,0,2373438,48562,0,0,0,0,0,2422000
lighter_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.lighter.sh,20,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600
lighter_TRA.rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.lighter.sh,23,0,7233,25649,0,0,0,0,32882,0,2417168,48982,0,0,0,0,0,2466150
musket_TRA.rep.seq_sim_rl_100_cov_1_1_20.corrected.fastq.gz,run.musket.sh,20,3642,687,790,10,477,0,0,5606,9372,548271,1853,25,1079,0,0,0,560600
musket_TRA.rep.seq_sim_rl_75_cov_4_1_24.corrected.fastq,run.musket.sh,21,12786,3872,1163,10,463,0,0,18294,24830,1343611,2635,24,950,0,0,0,1372050
lighter_TRA.rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.lighter.sh,23,0,4381,15675,0,0,0,0,20056,0,1474022,30178,0,0,0,0,0,1504200
lighter_TRA.rep.seq_sim_rl_75_cov_16_1_21.corrected.fastq.gz,run.lighter.sh,21,0,8919,32188,0,0,0,0,41107,0,3021060,61965,0,0,0,0,0,3083025
lighter_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.lighter.sh,20,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800
musket_TRA.rep.seq_sim_rl_100_cov_4_1_19.corrected.fastq.gz,run.musket.sh,19,18955,2955,1123,38,1149,0,0,24220,46299,2371075,2186,77,2363,0,0,0,2422000
lighter_TRA.rep.seq_sim_rl_100_cov_128_1_20.corrected.fastq.gz,run.lighter.sh,20,30,3170,20642,7,97,0,0,23946,8098,2346535,39767,16,184,0,0,0,2394600
lighter_TRA.rep.seq_sim_rl_100_cov_64_1_20.corrected.fastq.gz,run.lighter.sh,20,0,3489,23125,0,0,0,0,26614,0,2608149,53251,0,0,0,0,0,2661400
musket_TRA.rep.seq_sim_rl_100_cov_128_1_20.corrected.fastq.gz,run.musket.sh,20,0,52,236,0,0,0,0,288,0,28249,551,0,0,0,0,0,28800
lighter_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.lighter.sh,19,0,542,3836,0,0,0,0,4378,0,429023,8777,0,0,0,0,0,437800
lighter_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq.gz,run.lighter.sh,21,0,222,1276,0,0,0,0,1498,0,146841,2959,0,0,0,0,0,149800
lighter_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.lighter.sh,21,0,577,3837,0,0,0,0,4414,0,432593,8807,0,0,0,0,0,441400
coral_TRA.rep.seq_sim_rl_100_cov_64_1_18.corrected.fastq.gz,run.coral.sh,18,92888,47195,211268,107,5686,5721,252,362865,443812,35550474,282877,197,8433,6145,184,90,36292212
lighter_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.lighter.sh,21,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600
lighter_TRA.rep.seq_sim_rl_75_cov_16_1_22.corrected.fastq.gz,run.lighter.sh,22,0,2412,8640,0,0,0,0,11052,0,812380,16520,0,0,0,0,0,828900
musket_TRA.rep.seq_sim_rl_100_cov_2_1_20.corrected.fastq.gz,run.musket.sh,20,9271,1575,682,17,549,4,0,12098,22700,1184630,1318,32,1108,24,0,0,1209812
musket_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.musket.sh,21,3689,692,756,13,456,0,0,5606,9454,548271,1769,27,1079,0,0,0,560600
lighter_TRA.rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq.gz,run.lighter.sh,24,0,20967,36746,0,0,0,0,57713,0,2827846,57804,0,0,0,0,0,2885650
lighter_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.lighter.sh,21,0,416,2467,0,0,0,0,2883,0,282667,5633,0,0,0,0,0,288300
lighter_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.lighter.sh,20,0,552,3889,0,0,0,0,4441,0,435210,8890,0,0,0,0,0,444100
lighter_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.lighter.sh,22,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600
lighter_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.lighter.sh,22,0,1228,7961,0,0,0,0,9189,0,900531,18369,0,0,0,0,0,918900
musket_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.musket.sh,21,2373,421,142,5,143,0,0,3084,5745,302098,271,11,275,0,0,0,308400
lighter_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.lighter.sh,21,0,1376,9132,0,0,0,0,10508,0,1029872,20928,0,0,0,0,0,1050800
lighter_TRA.rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.lighter.sh,24,0,2146,7423,0,0,0,0,9569,0,703504,14171,0,0,0,0,0,717675
musket_TRA.rep.seq_sim_rl_50_cov_16_1_21.corrected.fastq,run.musket.sh,19,3070,2580,1419,7,9,0,0,7085,4794,347111,2322,9,14,0,0,0,354250
musket_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.musket.sh,22,3662,697,828,11,408,0,0,5606,9354,548392,1871,25,958,0,0,0,560600
musket_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.musket.sh,22,6935,1159,524,10,363,0,0,8991,16894,880430,1069,15,692,0,0,0,899100
lighter_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.lighter.sh,22,0,1177,8060,0,0,0,0,9237,0,905028,18672,0,0,0,0,0,923700
musket_TRA.rep.seq_sim_rl_75_cov_32_1_19.corrected.fastq.gz,run.musket.sh,19,63907,32120,49255,189,1204,1,1,146676,142444,10779193,76810,250,2002,1,1,0,11000701
musket_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.musket.sh,20,3493,530,166,6,114,0,0,4309,8286,422128,314,8,164,0,0,0,430900
musket_TRA.rep.seq_sim_rl_75_cov_8_1_24.corrected.fastq,run.musket.sh,23,16689,7369,9306,22,214,0,0,33600,36349,2469631,13651,37,332,0,0,0,2520000
lighter_TRA.rep.seq_sim_rl_100_cov_8_1_20.corrected.fastq.gz,run.lighter.sh,20,0,2240,14795,0,0,0,0,17035,0,1669538,33962,0,0,0,0,0,1703500
musket_TRA.rep.seq_sim_rl_50_cov_16_1_22.corrected.fastq.gz,run.musket.sh,22,4207,3524,1938,11,31,0,0,9711,6524,475863,3111,14,38,0,0,0,485550
musket_TRA.rep.seq_sim_rl_50_cov_16_1_22.corrected.fastq,run.musket.sh,20,4207,3529,1941,11,31,0,0,9719,6524,476260,3114,14,38,0,0,0,485950
musket_TRA.rep.seq_sim_rl_100_cov_4_1_21.corrected.fastq.gz,run.musket.sh,21,7776,1277,554,9,480,0,0,10096,19007,988540,1116,22,915,0,0,0,1009600
fiona_TRA.rep.seq_sim_rl_75_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,24,52659,56708,130549,13870,3254,790,477,257830,197206,18942896,172679,16044,7121,1384,501,25,19337856
musket_TRA.rep.seq_sim_rl_100_cov_4_1_22.corrected.fastq.gz,run.musket.sh,22,7737,1189,493,18,341,0,0,9778,18787,957333,912,30,738,0,0,0,977800
lighter_TRA.rep.seq_sim_rl_100_cov_16_1_19.corrected.fastq.gz,run.lighter.sh,19,0,5884,39051,0,0,0,0,44935,0,4403324,90176,0,0,0,0,0,4493500
lighter_TRA.rep.seq_sim_rl_75_cov_8_1_21.corrected.fastq.gz,run.lighter.sh,21,0,7063,25117,0,0,0,0,32180,0,2365489,48011,0,0,0,0,0,2413500
musket_TRA.rep.seq_sim_rl_75_cov_4_1_23.corrected.fastq.gz,run.musket.sh,23,22567,6952,1912,16,921,0,0,32368,44195,2377331,4181,46,1847,0,0,0,2427600
musket_TRA.rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq,run.musket.sh,20,16806,8099,12572,40,235,0,0,37752,37030,2774249,19662,55,404,0,0,0,2831400
lighter_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.lighter.sh,22,0,4195,27094,0,0,0,0,31289,0,3066025,62875,0,0,0,0,0,3128900
musket_TRA.rep.seq_sim_rl_100_cov_8_1_21.corrected.fastq,run.musket.sh,20,1339,236,344,0,1,0,0,1920,3361,188151,486,0,2,0,0,0,192000
musket_TRA.rep.seq_sim_rl_50_cov_16_1_23.corrected.fastq.gz,run.musket.sh,23,8724,11106,10410,13,107,0,0,30360,15639,1487620,14544,20,177,0,0,0,1518000
lighter_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.lighter.sh,20,0,4102,26463,0,0,0,0,30565,0,2995340,61160,0,0,0,0,0,3056500
lighter_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.lighter.sh,23,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600
musket_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.musket.sh,23,3627,697,880,11,391,0,0,5606,9224,548448,1999,27,902,0,0,0,560600
lighter_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.lighter.sh,23,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800
lighter_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.lighter.sh,22,0,2818,18168,0,0,0,0,20986,0,2056717,41883,0,0,0,0,0,2098600
musket_TRA.rep.seq_sim_rl_100_cov_2_1_23.corrected.fastq.gz,run.musket.sh,23,9279,1577,699,14,529,0,0,12098,22574,1184696,1453,23,1054,0,0,0,1209800
coral_TRA.rep.seq_sim_rl_75_cov_64_1_24.corrected.fastq.gz,run.coral.sh,24,136227,111578,251269,147,7032,9301,477,515554,465936,37883835,306248,249,9300,10333,388,127,38676416
musket_TRA.rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq,run.musket.sh,21,15190,8299,13970,16,218,0,0,37693,35104,2769996,21488,29,358,0,0,0,2826975
musket_TRA.rep.seq_sim_rl_100_cov_8_1_22.corrected.fastq.gz,run.musket.sh,22,24185,6170,15523,54,390,0,0,46322,67446,4538507,25315,76,856,0,0,0,4632200
musket_TRA.rep.seq_sim_rl_75_cov_16_1_23.corrected.fastq,run.musket.sh,22,8559,3568,4208,8,112,1,0,16456,18217,1209133,6648,14,188,1,0,0,1234201
musket_TRA.rep.seq_sim_rl_75_cov_8_1_23.corrected.fastq.gz,run.musket.sh,21,30463,14162,19343,51,421,0,0,64440,67626,4736098,28558,74,644,0,0,0,4833000
lighter_TRA.rep.seq_sim_rl_50_cov_32_1_19.corrected.fastq.gz,run.lighter.sh,19,0,117400,204917,0,0,0,0,322317,0,15793071,322779,0,0,0,0,0,16115850
lighter_TRA.rep.seq_sim_rl_75_cov_32_1_21.corrected.fastq.gz,run.lighter.sh,21,0,52878,187171,0,0,0,0,240049,0,17644311,359364,0,0,0,0,0,18003675
lighter_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.lighter.sh,23,0,3105,21115,0,0,0,0,24220,0,2373438,48562,0,0,0,0,0,2422000
lighter_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.lighter.sh,19,0,18328,119582,0,0,0,0,137910,0,13514919,276081,0,0,0,0,0,13791000
lighter_TRA.rep.seq_sim_rl_100_cov_32_1_20.corrected.fastq.gz,run.lighter.sh,20,0,18346,119763,0,0,0,0,138109,0,13534428,276472,0,0,0,0,0,13810900
lighter_TRA.rep.seq_sim_rl_75_cov_32_1_22.corrected.fastq.gz,run.lighter.sh,22,0,3853,13683,0,0,0,0,17536,0,1288986,26214,0,0,0,0,0,1315200
lighter_TRA.rep.seq_sim_rl_75_cov_32_1_24.corrected.fastq.gz,run.lighter.sh,24,0,3862,13699,0,0,0,0,17561,0,1290831,26244,0,0,0,0,0,1317075
musket_TRA.rep.seq_sim_rl_75_cov_16_1_24.corrected.fastq.gz,run.musket.sh,24,16901,8063,11544,13,196,0,0,36717,37680,2698499,17315,22,259,0,0,0,2753775
musket_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq,run.musket.sh,20,35120,9433,26651,93,565,1,1,71863,97265,7040963,46764,126,1181,1,1,0,7186301
musket_TRA.rep.seq_sim_rl_100_cov_4_1_23.corrected.fastq.gz,run.musket.sh,23,19006,3001,1298,30,885,0,0,24220,45957,2371675,2546,59,1763,0,0,0,2422000
lighter_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.lighter.sh,23,0,6433,41901,0,0,0,0,48334,0,4736534,96866,0,0,0,0,0,4833400
fiona_TRA.rep.seq_sim_rl_50_cov_32_1_405000.corrected.fastq.gz,run.fiona.sh,21,19977,44912,53090,4178,1299,410,204,123866,58025,6066012,61130,4707,2919,610,210,12,6193625
musket_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.musket.sh,22,12777,3358,8244,33,197,0,0,24609,35096,2411519,13908,43,334,0,0,0,2460900
musket_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq,run.musket.sh,19,1348,368,726,1,2,0,0,2445,3592,239675,1229,1,3,0,0,0,244500
lighter_TRA.rep.seq_sim_rl_100_cov_32_1_21.corrected.fastq.gz,run.lighter.sh,21,0,1556,10548,0,0,0,0,12104,0,1186158,24242,0,0,0,0,0,1210400
lighter_TRA.rep.seq_sim_rl_100_cov_32_1_22.corrected.fastq.gz,run.lighter.sh,22,0,1072,6498,0,0,0,0,7570,0,741983,15017,0,0,0,0,0,757000
lighter_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.lighter.sh,24,0,758,4848,0,0,0,0,5606,0,549350,11250,0,0,0,0,0,560600
lighter_TRA.rep.seq_sim_rl_50_cov_32_1_23.corrected.fastq.gz,run.lighter.sh,23,0,16867,29662,0,0,0,0,46529,0,2280064,46386,0,0,0,0,0,2326450
musket_TRA.rep.seq_sim_rl_100_cov_1_1_24.corrected.fastq.gz,run.musket.sh,24,3567,700,930,14,395,0,0,5606,9082,548543,2140,28,807,0,0,0,560600
musket_TRA.rep.seq_sim_rl_100_cov_8_1_23.corrected.fastq.gz,run.musket.sh,23,25105,6400,16402,52,375,0,0,48334,69764,4735816,27032,70,718,0,0,0,4833400
musket_TRA.rep.seq_sim_rl_50_cov_16_1_24.corrected.fastq.gz,run.musket.sh,24,51565,52962,41044,72,561,1,0,146205,86385,7162852,60074,90,849,1,0,0,7310251
lighter_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.lighter.sh,24,0,1645,10453,0,0,0,0,12098,0,1185750,24050,0,0,0,0,0,1209800
musket_TRA.rep.seq_sim_rl_100_cov_2_1_24.corrected.fastq.gz,run.musket.sh,24,9336,1588,680,14,477,3,0,12098,22630,1184850,1396,24,891,18,0,0,1209809
lighter_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.lighter.sh,24,0,3105,21115,0,0,0,0,24220,0,2373438,48562,0,0,0,0,0,2422000
lighter_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.lighter.sh,23,0,2195,14800,0,0,0,0,16995,0,1665549,33951,0,0,0,0,0,1699500
musket_TRA.rep.seq_sim_rl_100_cov_4_1_24.corrected.fastq.gz,run.musket.sh,24,19125,3001,1236,31,827,0,0,24220,46015,2371908,2495,52,1530,0,0,0,2422000
lighter_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.lighter.sh,24,0,6433,41901,0,0,0,0,48334,0,4736534,96866,0,0,0,0,0,4833400
musket_TRA.rep.seq_sim_rl_100_cov_8_1_24.corrected.fastq.gz,run.musket.sh,24,25678,6399,15826,48,383,0,0,48334,71124,4735797,25677,65,737,0,0,0,4833400
pollux_TRA.rep.seq_sim_rl_50_cov_1_1_19.corrected.fastq.gz,run.pollux.sh,19,5860,4193,1395,17,322,227,4,12014,9248,587957,2582,50,668,321,7,0,600833
racer_TRA.rep.seq_sim_rl_50_cov_1_1_405000.corrected.fastq.gz,run.racer.sh,19,6633,4277,858,1,293,36,18,12098,10740,591171,1291,34,1498,251,83,1,605069
pollux_TRA.rep.seq_sim_rl_50_cov_2_1_19.corrected.fastq.gz,run.pollux.sh,19,12057,8371,2390,42,766,546,8,24172,19488,1182210,4420,110,1852,775,7,1,1208863
lighter_TRA.rep.seq_sim_rl_100_cov_16_1_24.corrected.fastq.gz,run.lighter.sh,24,0,10615,68888,0,0,0,0,79503,0,7790978,159322,0,0,0,0,0,7950300
racer_TRA.rep.seq_sim_rl_50_cov_2_1_405000.corrected.fastq.gz,run.racer.sh,19,10832,8751,4199,5,379,54,16,24220,18752,1184700,5318,50,1958,384,68,0,1211230
musket_TRA.rep.seq_sim_rl_100_cov_16_1_23.corrected.fastq.gz,run.musket.sh,23,9107,2257,6006,33,72,0,0,17475,24434,1712482,10441,40,103,0,0,0,1747500
pollux_TRA.rep.seq_sim_rl_50_cov_4_1_19.corrected.fastq.gz,run.pollux.sh,19,25077,16555,4158,84,1395,1033,36,48302,40865,2361941,7583,220,3444,1518,45,5,2415621
lighter_TRA.rep.seq_sim_rl_100_cov_32_1_23.corrected.fastq.gz,run.lighter.sh,23,0,16483,107714,0,0,0,0,124197,0,12171190,248510,0,0,0,0,0,12419700
musket_TRA.rep.seq_sim_rl_100_cov_32_1_19.corrected.fastq.gz,run.musket.sh,19,3337,618,679,4,7,0,0,4645,8312,455174,998,5,11,0,0,0,464500
